,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought,Energy Sold
3150,0.10822490680829158,0.4731595951304476,0.36493468832215603,-0.3728333115214909,0.0,0.0,0.18641665576074545,0
3151,0.3494762563444996,0.8851683652410356,0.5356921088965361,-0.7298693766443121,0.0,0.0,0.36493468832215603,0
3152,1.1425618725020563,1.2922714120745729,0.14970953957251654,-1.0713842177930721,0.0,0.0,0.5356921088965361,0
3153,0.9689511129083571,1.4782070283121778,0.5092559154038206,-0.2994190791450331,0.0,0.0,0.14970953957251654,0
3154,1.0788670322988814,1.3431940539340965,0.26432702163521515,-1.0185118308076413,0.0,0.0,0.5092559154038206,0
3155,1.6143548335607893,1.0181976113056737,-0.5961572222551157,-0.5286540432704303,0.0,0.0,0.26432702163521515,0
3156,1.0123538028349655,0.7514860823182917,-0.26086772051667373,0.0,0.0,0.0,0.0,0
3157,1.3871952498012545,0.711038522847744,-0.6761567269535105,-0.6051815589074443,0.0,0.7150000000000001,0.30259077945372215,0
3158,0.43740898859889843,0.9115237484579936,0.4741147598590951,0.0,0.0,0.0,0.0,0
3159,1.329700775288259,1.2666393519492032,-0.06306142333905584,-1.2876474112018714,0.0,0.7150000000000001,0.6438237056009357,0
3160,0.5749448034755804,1.6540480913415618,1.0791032878659814,0.0,0.0,0.0,0.0,0
3161,0.3218563634850505,1.9507543175549562,1.6288979540699058,-1.4011960137216621,0.0,0.0,0.7005980068608311,0
3162,0.0,2.0617387296647576,2.0617387296647576,-3.2577959081398116,0.0,0.0,1.6288979540699058,0
3163,0.0,1.9502715409211666,1.9502715409211666,-4.123477459329515,0.0,0.0,2.0617387296647576,0
3164,0.0,1.6508650200150439,1.6508650200150439,-3.9005430818423332,0.0,0.0,1.9502715409211666,0
3165,0.0005636713868375196,1.2504724089301535,1.249908737543316,-3.3017300400300877,0.0,0.0,1.6508650200150439,0
3166,0.0,0.8475821617550959,0.8475821617550959,-2.499817475086632,0.0,0.0,1.249908737543316,0
3167,0.0,0.5140845671726437,0.5140845671726437,-1.6951643235101919,0.0,0.0,0.8475821617550959,0
3168,0.0,3.783048322955803e-05,3.783048322955803e-05,-1.0281691343452874,0.0,0.0,0.5140845671726437,0
3169,0.0,0.0003167225951991183,0.0003167225951991183,-7.566096645911606e-05,0.0,0.0,3.783048322955803e-05,0
3170,0.0,0.002065252880479726,0.002065252880479726,-0.0006334451903982366,0.0,0.0,0.0003167225951991183,0
3171,0.0,0.01048868112950692,0.01048868112950692,-0.004130505760959452,0.0,0.0,0.002065252880479726,0
3172,0.0,0.04148878638498376,0.04148878638498376,-0.02097736225901384,0.0,0.0,0.01048868112950692,0
3173,0.017473812281737167,0.12782942982120146,0.1103556175394643,-0.08297757276996752,0.0,0.0,0.04148878638498376,0
