,PV production,Consumption,Net demand,Hydrogen_storage
2022-03-23 03:00:00,0.0,150.99,150.99,1995.0
2022-03-23 04:00:00,0.0,157.84,157.84,3360.0
2022-03-23 05:00:00,0.0,180.69,180.69,4725.0
2022-03-23 06:00:00,25.48,250.58,225.10000000000002,2625.0
2022-03-23 07:00:00,1297.24,147.09,-1150.15,3990.0
2022-03-23 08:00:00,2852.78,184.09,-2668.69,1890.0
2022-03-23 09:00:00,4146.59,280.73,-3865.86,1890.0
2022-03-23 10:00:00,5053.72,283.89,-4769.83,1890.0
2022-03-23 11:00:00,5566.33,301.53,-5264.8,0.0
2022-03-23 12:00:00,5783.47,292.93,-5490.54,0.0
2022-03-23 13:00:00,5427.52,280.34,-5147.18,1365.0
2022-03-23 14:00:00,4737.18,252.04,-4485.14,1365.0
2022-03-23 15:00:00,3622.4300000000003,238.43,-3384.0000000000005,2730.0
2022-03-23 16:00:00,2205.0,239.91,-1965.09,2730.0
2022-03-23 17:00:00,652.4699999999999,425.75,-226.7199999999999,4095.0
2022-03-23 18:00:00,0.0,661.29,661.29,1995.0
2022-03-23 19:00:00,0.0,775.87,775.87,0.0
2022-03-23 20:00:00,0.0,795.37,795.37,0.0
2022-03-23 21:00:00,0.0,516.09,516.09,0.0
2022-03-23 22:00:00,0.0,280.28,280.28,0.0
2022-03-23 23:00:00,0.0,224.49,224.49,0.0
2022-03-24 00:00:00,0.0,188.17,188.17,0.0
2022-03-24 01:00:00,0.0,166.66,166.66,1365.0
2022-03-24 02:00:00,0.0,157.3,157.3,2730.0
2022-03-24 03:00:00,0.0,153.11,153.11,4095.0
2022-03-24 04:00:00,0.0,158.78,158.78,4095.0
2022-03-24 05:00:00,0.0,168.54,168.54,5460.0
2022-03-24 06:00:00,36.050000000000004,194.98,158.92999999999998,6825.0
2022-03-24 07:00:00,1319.01,100.85,-1218.16,4725.0
2022-03-24 08:00:00,2871.8199999999997,35.96,-2835.8599999999997,6090.0
2022-03-24 09:00:00,4203.08,66.94,-4136.14,3990.0
2022-03-24 10:00:00,5108.46,174.41,-4934.05,5355.0
2022-03-24 11:00:00,5678.82,203.2,-5475.62,6720.0
2022-03-24 12:00:00,5900.509999999999,134.71,-5765.799999999999,8085.0
2022-03-24 13:00:00,5551.84,193.87,-5357.97,8085.0
2022-03-24 14:00:00,4795.84,237.94,-4557.900000000001,8085.0
2022-03-24 15:00:00,3677.59,53.35,-3624.2400000000002,9450.0
2022-03-24 16:00:00,2217.67,72.88,-2144.79,10815.0
2022-03-24 17:00:00,650.86,194.17,-456.69000000000005,10815.0
2022-03-24 18:00:00,0.0,334.14,334.14,12180.0
2022-03-24 19:00:00,0.0,381.74,381.74,10080.0
2022-03-24 20:00:00,0.0,380.06,380.06,10080.0
2022-03-24 21:00:00,0.0,335.28,335.28,10080.0
2022-03-24 22:00:00,0.0,282.02,282.02,11445.0
2022-03-24 23:00:00,0.0,229.91,229.91,12810.0
2022-03-25 00:00:00,0.0,195.51,195.51,12810.0
2022-03-25 01:00:00,0.0,170.42,170.42,14175.0
2022-03-25 02:00:00,0.0,170.42,170.42,12075.0
2022-03-25 03:00:00,0.0,152.37,152.37,12075.0
2022-03-25 04:00:00,0.0,155.25,155.25,12075.0
2022-03-25 05:00:00,0.0,162.49,162.49,13440.0
2022-03-25 06:00:00,44.24,191.02,146.78,13440.0
2022-03-25 07:00:00,1297.3100000000002,230.7,-1066.6100000000001,14805.0
2022-03-25 08:00:00,2848.9300000000003,292.38,-2556.55,12705.0
2022-03-25 09:00:00,4133.990000000001,351.81,-3782.1800000000007,14070.0
2022-03-25 10:00:00,5081.23,383.93,-4697.299999999999,14070.0
2022-03-25 11:00:00,5623.87,406.27,-5217.6,14070.0
2022-03-25 12:00:00,5833.52,371.93,-5461.59,11970.0
2022-03-25 13:00:00,5405.05,326.64,-5078.41,9870.0
2022-03-25 14:00:00,4617.97,297.28,-4320.6900000000005,11235.0
2022-03-25 15:00:00,3539.41,272.32,-3267.0899999999997,9135.0
2022-03-25 16:00:00,2136.47,179.34,-1957.1299999999999,7035.0
2022-03-25 17:00:00,652.82,185.07,-467.75000000000006,8400.0
2022-03-25 18:00:00,0.0,336.78,336.78,9765.0
2022-03-25 19:00:00,0.0,397.17,397.17,9765.0
2022-03-25 20:00:00,0.0,406.0,406.0,9765.0
2022-03-25 21:00:00,0.0,345.05,345.05,7665.0
2022-03-25 22:00:00,0.0,277.29,277.29,5565.0
2022-03-25 23:00:00,0.0,215.6,215.6,6930.0
2022-03-26 00:00:00,0.0,176.76,176.76,6930.0
2022-03-26 01:00:00,0.0,158.05,158.05,8295.0
2022-03-26 02:00:00,0.0,152.26,152.26,9660.0
2022-03-26 03:00:00,0.0,150.2,150.2,9660.0
2022-03-26 04:00:00,0.0,158.32,158.32,9660.0
2022-03-26 05:00:00,0.0,181.76,181.76,9660.0
2022-03-26 06:00:00,53.76,245.24,191.48000000000002,11025.0
2022-03-26 07:00:00,1279.46,370.07,-909.3900000000001,8925.0
2022-03-26 08:00:00,2870.21,317.98,-2552.23,8925.0
2022-03-26 09:00:00,4103.610000000001,328.23,-3775.3800000000006,6825.0
2022-03-26 10:00:00,4924.849999999999,324.44,-4600.41,6825.0
2022-03-26 11:00:00,5430.46,339.07,-5091.39,4725.0
2022-03-26 12:00:00,5627.58,310.31,-5317.2699999999995,6090.0
2022-03-26 13:00:00,5206.599999999999,282.42,-4924.179999999999,3990.0
2022-03-26 14:00:00,4404.889999999999,248.93,-4155.959999999999,5355.0
2022-03-26 15:00:00,3088.26,242.94,-2845.32,3255.0
2022-03-26 16:00:00,1442.8400000000001,277.9,-1164.94,1155.0
2022-03-26 17:00:00,554.82,455.76,-99.06000000000006,0.0
2022-03-26 18:00:00,0.0,690.16,690.16,1365.0
2022-03-26 19:00:00,0.0,797.08,797.08,1365.0
2022-03-26 20:00:00,0.0,806.8,806.8,1365.0
2022-03-26 21:00:00,0.0,692.43,692.43,2730.0
2022-03-26 22:00:00,0.0,547.68,547.68,2730.0
2022-03-26 23:00:00,0.0,418.65,418.65,4095.0
2022-03-27 00:00:00,0.0,344.28,344.28,5460.0
2022-03-27 01:00:00,0.0,157.51,157.51,3360.0
2022-03-27 02:00:00,0.0,151.74,151.74,4725.0
2022-03-27 03:00:00,0.0,150.53,150.53,6090.0
2022-03-27 04:00:00,0.0,156.68,156.68,7455.0
2022-03-27 05:00:00,0.0,180.61,180.61,5355.0
2022-03-27 06:00:00,29.12,255.73,226.60999999999999,3255.0
2022-03-27 07:00:00,292.39000000000004,496.13,203.73999999999995,3255.0
2022-03-27 08:00:00,2240.49,290.5,-1949.9899999999998,3255.0
2022-03-27 09:00:00,1027.39,410.78,-616.6100000000001,4620.0
2022-03-27 10:00:00,413.14000000000004,502.72,89.57999999999998,2520.0
2022-03-27 11:00:00,579.11,518.42,-60.690000000000055,420.0
2022-03-27 12:00:00,420.34999999999997,510.06,89.71000000000004,0.0
2022-03-27 13:00:00,3972.0800000000004,259.33,-3712.7500000000005,0.0
2022-03-27 14:00:00,3862.6699999999996,229.96,-3632.7099999999996,1365.0
2022-03-27 15:00:00,2511.11,219.7,-2291.4100000000003,0.0
2022-03-27 16:00:00,708.0500000000001,352.57,-355.4800000000001,0.0
2022-03-27 17:00:00,651.2800000000001,421.21,-230.0700000000001,1365.0
2022-03-27 18:00:00,0.0,659.79,659.79,0.0
2022-03-27 19:00:00,0.0,779.61,779.61,0.0
2022-03-27 20:00:00,0.0,797.85,797.85,1365.0
2022-03-27 21:00:00,0.0,698.02,698.02,0.0
2022-03-27 22:00:00,0.0,555.02,555.02,1365.0
2022-03-27 23:00:00,0.0,419.93,419.93,1365.0
2022-03-28 00:00:00,0.0,348.68,348.68,1365.0
2022-03-28 01:00:00,0.0,316.96,316.96,0.0
2022-03-28 02:00:00,0.0,307.28,307.28,0.0
2022-03-28 03:00:00,0.0,151.88,151.88,1365.0
2022-03-28 04:00:00,0.0,158.03,158.03,1365.0
2022-03-28 05:00:00,0.0,180.79,180.79,2730.0
2022-03-28 06:00:00,69.72,243.41,173.69,2730.0
2022-03-28 07:00:00,650.02,435.4,-214.62,630.0
2022-03-28 08:00:00,730.66,475.62,-255.03999999999996,0.0
2022-03-28 09:00:00,873.9499999999999,456.69,-417.25999999999993,1365.0
2022-03-28 10:00:00,1696.73,328.31,-1368.42,2730.0
2022-03-28 11:00:00,3313.03,313.66,-2999.3700000000003,630.0
2022-03-28 12:00:00,2678.06,300.31,-2377.75,630.0
2022-03-28 13:00:00,3123.89,277.15,-2846.74,1995.0
2022-03-28 14:00:00,1210.0900000000001,314.64,-895.4500000000002,3360.0
2022-03-28 15:00:00,1995.98,232.52,-1763.46,1260.0
2022-03-28 16:00:00,1380.3999999999999,271.07,-1109.33,1260.0
2022-03-28 17:00:00,483.63,445.86,-37.76999999999998,1260.0
2022-03-28 18:00:00,0.0,662.55,662.55,1260.0
2022-03-28 19:00:00,0.0,780.33,780.33,2625.0
2022-03-28 20:00:00,0.0,810.37,810.37,2625.0
2022-03-28 21:00:00,0.0,708.6,708.6,3990.0
2022-03-28 22:00:00,0.0,559.87,559.87,1890.0
2022-03-28 23:00:00,0.0,435.86,435.86,3255.0
2022-03-29 00:00:00,0.0,351.68,351.68,1155.0
2022-03-29 01:00:00,0.0,313.92,313.92,2520.0
2022-03-29 02:00:00,0.0,213.5,213.5,2520.0
2022-03-29 03:00:00,0.0,149.69,149.69,3885.0
2022-03-29 04:00:00,0.0,155.07,155.07,5250.0
2022-03-29 05:00:00,0.0,179.18,179.18,6615.0
2022-03-29 06:00:00,73.71,249.61,175.90000000000003,4515.0
2022-03-29 07:00:00,387.94,488.52,100.57999999999998,4515.0
2022-03-29 08:00:00,486.01000000000005,510.16,24.149999999999977,2415.0
2022-03-29 09:00:00,1267.8400000000001,377.76,-890.0800000000002,3780.0
2022-03-29 10:00:00,2119.8799999999997,279.62,-1840.2599999999998,1680.0
2022-03-29 11:00:00,2202.34,295.6,-1906.7400000000002,0.0
2022-03-29 12:00:00,504.98,492.3,-12.680000000000007,1365.0
2022-03-29 13:00:00,3028.76,262.58,-2766.1800000000003,2730.0
2022-03-29 14:00:00,1913.5900000000001,229.56,-1684.0300000000002,630.0
2022-03-29 15:00:00,1706.6000000000001,219.6,-1487.0000000000002,630.0
2022-03-29 16:00:00,2153.83,229.12,-1924.71,630.0
2022-03-29 17:00:00,559.44,431.62,-127.82000000000005,0.0
2022-03-29 18:00:00,0.0,662.68,662.68,1365.0
2022-03-29 19:00:00,0.0,771.64,771.64,0.0
2022-03-29 20:00:00,0.0,789.07,789.07,0.0
2022-03-29 21:00:00,0.0,688.06,688.06,0.0
2022-03-29 22:00:00,0.0,549.55,549.55,0.0
2022-03-29 23:00:00,0.0,420.35,420.35,0.0
2022-03-30 00:00:00,0.0,347.54,347.54,0.0
2022-03-30 01:00:00,0.0,311.73,311.73,0.0
2022-03-30 02:00:00,0.0,300.39,300.39,0.0
2022-03-30 03:00:00,0.0,213.62,213.62,0.0
2022-03-30 04:00:00,0.0,155.04,155.04,1365.0
2022-03-30 05:00:00,0.0,178.04,178.04,2730.0
2022-03-30 06:00:00,11.62,256.4,244.77999999999997,4095.0
2022-03-30 07:00:00,379.33,494.36,115.03000000000003,5460.0
2022-03-30 08:00:00,811.79,474.98,-336.80999999999995,3360.0
2022-03-30 09:00:00,1254.47,372.48,-881.99,3360.0
2022-03-30 10:00:00,1337.9099999999999,372.8,-965.1099999999999,3360.0
2022-03-30 11:00:00,714.49,495.25,-219.24,4725.0
2022-03-30 12:00:00,755.02,471.74,-283.28,6090.0
2022-03-30 13:00:00,1170.12,389.64,-780.4799999999999,6090.0
2022-03-30 14:00:00,583.1700000000001,414.34,-168.8300000000001,7455.0
2022-03-30 15:00:00,1882.8600000000001,236.53,-1646.3300000000002,8820.0
2022-03-30 16:00:00,713.44,374.46,-338.9800000000001,8820.0
2022-03-30 17:00:00,428.60999999999996,451.85,23.240000000000066,8820.0
2022-03-30 18:00:00,0.0,641.91,641.91,6720.0
2022-03-30 19:00:00,0.0,753.31,753.31,6720.0
2022-03-30 20:00:00,0.0,781.48,781.48,4620.0
2022-03-30 21:00:00,0.0,689.35,689.35,2520.0
2022-03-30 22:00:00,0.0,554.61,554.61,420.0
2022-03-30 23:00:00,0.0,442.2,442.2,0.0
2022-03-31 00:00:00,0.0,369.14,369.14,0.0
2022-03-31 01:00:00,0.0,324.66,324.66,0.0
2022-03-31 02:00:00,0.0,204.56,204.56,0.0
2022-03-31 03:00:00,0.0,149.56,149.56,1365.0
2022-03-31 04:00:00,0.0,155.41,155.41,0.0
2022-03-31 05:00:00,0.0,165.16,165.16,0.0
2022-03-31 06:00:00,81.33999999999999,210.56,129.22000000000003,0.0
2022-03-31 07:00:00,350.84,402.99,52.150000000000034,0.0
2022-03-31 08:00:00,301.77,576.71,274.94000000000005,0.0
2022-03-31 09:00:00,280.07,598.49,318.42,1365.0
2022-03-31 10:00:00,404.03999999999996,579.08,175.04000000000008,0.0
2022-03-31 11:00:00,435.82,640.98,205.16000000000003,0.0
2022-03-31 12:00:00,472.78000000000003,607.94,135.16000000000003,1365.0
2022-03-31 13:00:00,510.44,551.52,41.079999999999984,0.0
2022-03-31 14:00:00,508.76000000000005,487.94,-20.82000000000005,0.0
2022-03-31 15:00:00,833.07,396.61,-436.46000000000004,0.0
2022-03-31 16:00:00,1051.3999999999999,357.11,-694.2899999999998,1365.0
2022-03-31 17:00:00,332.28999999999996,483.53,151.24,1365.0
2022-03-31 18:00:00,0.0,638.26,638.26,1365.0
2022-03-31 19:00:00,0.0,732.87,732.87,0.0
2022-03-31 20:00:00,0.0,736.68,736.68,0.0
2022-03-31 21:00:00,0.0,359.86,359.86,0.0
2022-03-31 22:00:00,0.0,277.61,277.61,1365.0
2022-03-31 23:00:00,0.0,226.01,226.01,1365.0
2022-04-01 00:00:00,0.0,191.9,191.9,0.0
2022-04-01 01:00:00,0.0,166.94,166.94,1365.0
2022-04-01 02:00:00,0.0,151.6,151.6,0.0
2022-04-01 03:00:00,0.0,150.99,150.99,1365.0
2022-04-01 04:00:00,0.0,153.09,153.09,2730.0
2022-04-01 05:00:00,0.0,159.57,159.57,630.0
2022-04-01 06:00:00,150.15,187.28,37.129999999999995,1995.0
2022-04-01 07:00:00,1434.37,203.45,-1230.9199999999998,0.0
2022-04-01 08:00:00,3026.17,286.96,-2739.21,0.0
2022-04-01 09:00:00,4237.73,345.87,-3891.8599999999997,1365.0
2022-04-01 10:00:00,5117.139999999999,378.12,-4739.0199999999995,2730.0
2022-04-01 11:00:00,5564.44,399.75,-5164.69,4095.0
2022-04-01 12:00:00,5578.02,367.64,-5210.38,4095.0
2022-04-01 13:00:00,5102.37,323.35,-4779.0199999999995,5460.0
2022-04-01 14:00:00,3839.36,292.65,-3546.71,6825.0
2022-04-01 15:00:00,2969.26,269.12,-2700.1400000000003,8190.0
2022-04-01 16:00:00,879.48,392.86,-486.62,9555.0
2022-04-01 17:00:00,386.33,482.91,96.58000000000004,9555.0
2022-04-01 18:00:00,0.0,643.74,643.74,9555.0
2022-04-01 19:00:00,0.0,478.08,478.08,10920.0
2022-04-01 20:00:00,0.0,396.78,396.78,12285.0
2022-04-01 21:00:00,0.0,338.9,338.9,13650.0
2022-04-01 22:00:00,0.0,272.71,272.71,15015.0
2022-04-01 23:00:00,0.0,213.33,213.33,16380.0
2022-04-02 00:00:00,0.0,174.56,174.56,14280.0
2022-04-02 01:00:00,0.0,155.83,155.83,12180.0
2022-04-02 02:00:00,0.0,150.78,150.78,12180.0
2022-04-02 03:00:00,0.0,150.38,150.38,13545.0
2022-04-02 04:00:00,0.0,156.17,156.17,11445.0
2022-04-02 05:00:00,0.0,178.84,178.84,9345.0
2022-04-02 06:00:00,95.48,248.3,152.82,7245.0
2022-04-02 07:00:00,524.86,467.91,-56.94999999999999,7245.0
2022-04-02 08:00:00,361.55,582.45,220.90000000000003,5145.0
2022-04-02 09:00:00,1071.9099999999999,493.59,-578.3199999999999,6510.0
2022-04-02 10:00:00,1429.61,439.22,-990.3899999999999,7875.0
2022-04-02 11:00:00,2805.46,337.3,-2468.16,5775.0
2022-04-02 12:00:00,2324.42,308.13,-2016.29,5775.0
2022-04-02 13:00:00,2523.92,282.23,-2241.69,7140.0
2022-04-02 14:00:00,709.38,397.38,-312.0,8505.0
2022-04-02 15:00:00,497.56,411.07,-86.49000000000001,9870.0
2022-04-02 16:00:00,287.84,434.86,147.02000000000004,9870.0
2022-04-02 17:00:00,199.99,494.22,294.23,7770.0
2022-04-02 18:00:00,0.0,665.81,665.81,7770.0
2022-04-02 19:00:00,0.0,770.69,770.69,7770.0
2022-04-02 20:00:00,0.0,791.47,791.47,9135.0
2022-04-02 21:00:00,0.0,398.98,398.98,7035.0
2022-04-02 22:00:00,0.0,272.24,272.24,8400.0
2022-04-02 23:00:00,0.0,208.11,208.11,6300.0
2022-04-03 00:00:00,0.0,169.97,169.97,6300.0
2022-04-03 01:00:00,0.0,154.54,154.54,6300.0
2022-04-03 02:00:00,0.0,150.86,150.86,7665.0
2022-04-03 03:00:00,0.0,149.67,149.67,9030.0
2022-04-03 04:00:00,0.0,155.23,155.23,6930.0
2022-04-03 05:00:00,0.0,178.73,178.73,8295.0
2022-04-03 06:00:00,28.770000000000003,269.93,241.16,8295.0
2022-04-03 07:00:00,160.65,343.98,183.33,8295.0
2022-04-03 08:00:00,269.15000000000003,535.77,266.61999999999995,6195.0
2022-04-03 09:00:00,284.27,383.51,99.24000000000001,7560.0
2022-04-03 10:00:00,331.52,342.62,11.100000000000023,7560.0
2022-04-03 11:00:00,736.54,256.17,-480.36999999999995,5460.0
2022-04-03 12:00:00,1390.83,153.95,-1236.8799999999999,3360.0
2022-04-03 13:00:00,569.31,249.01,-320.29999999999995,4725.0
2022-04-03 14:00:00,437.78,244.15,-193.62999999999997,6090.0
2022-04-03 15:00:00,448.98,208.27,-240.71,6090.0
2022-04-03 16:00:00,552.93,169.47,-383.4599999999999,3990.0
2022-04-03 17:00:00,241.57,216.79,-24.78,5355.0
2022-04-03 18:00:00,0.0,317.72,317.72,5355.0
2022-04-03 19:00:00,0.0,377.06,377.06,6720.0
2022-04-03 20:00:00,0.0,389.3,389.3,8085.0
2022-04-03 21:00:00,0.0,347.76,347.76,9450.0
2022-04-03 22:00:00,0.0,276.54,276.54,9450.0
2022-04-03 23:00:00,0.0,207.57,207.57,7350.0
2022-04-04 00:00:00,0.0,172.69,172.69,7350.0
2022-04-04 01:00:00,0.0,156.19,156.19,7350.0
2022-04-04 02:00:00,0.0,151.87,151.87,8715.0
2022-04-04 03:00:00,0.0,149.64,149.64,8715.0
2022-04-04 04:00:00,0.0,155.55,155.55,6615.0
2022-04-04 05:00:00,0.0,177.9,177.9,4515.0
2022-04-04 06:00:00,128.51999999999998,248.05,119.53000000000003,2415.0
2022-04-04 07:00:00,152.81,285.6,132.79000000000002,3780.0
2022-04-04 08:00:00,872.41,207.59,-664.8199999999999,3780.0
2022-04-04 09:00:00,449.33,314.46,-134.87,3780.0
2022-04-04 10:00:00,393.33,508.37,115.04000000000002,1680.0
2022-04-04 11:00:00,510.23,463.15,-47.08000000000004,1680.0
2022-04-04 12:00:00,441.21000000000004,529.46,88.25,3045.0
2022-04-04 13:00:00,496.23,477.16,-19.069999999999993,945.0
2022-04-04 14:00:00,399.49,426.85,27.360000000000014,0.0
2022-04-04 15:00:00,531.44,383.11,-148.33000000000004,0.0
2022-04-04 16:00:00,726.18,357.46,-368.71999999999997,1365.0
2022-04-04 17:00:00,571.8299999999999,420.12,-151.70999999999992,1365.0
2022-04-04 18:00:00,0.0,637.95,637.95,0.0
2022-04-04 19:00:00,0.0,629.76,629.76,0.0
2022-04-04 20:00:00,0.0,396.69,396.69,1365.0
2022-04-04 21:00:00,0.0,352.76,352.76,0.0
2022-04-04 22:00:00,0.0,277.52,277.52,1365.0
2022-04-04 23:00:00,0.0,214.45,214.45,0.0
2022-04-05 00:00:00,0.0,173.39,173.39,0.0
2022-04-05 01:00:00,0.0,153.76,153.76,0.0
2022-04-05 02:00:00,0.0,148.54,148.54,0.0
2022-04-05 03:00:00,0.0,147.05,147.05,1365.0
2022-04-05 04:00:00,0.0,152.82,152.82,1365.0
2022-04-05 05:00:00,0.0,176.43,176.43,0.0
2022-04-05 06:00:00,219.1,244.73,25.629999999999995,1365.0
2022-04-05 07:00:00,1199.45,358.17,-841.28,0.0
2022-04-05 08:00:00,2050.65,283.83,-1766.8200000000002,1365.0
2022-04-05 09:00:00,3866.1699999999996,274.76,-3591.41,0.0
2022-04-05 10:00:00,4949.490000000001,276.87,-4672.620000000001,0.0
2022-04-05 11:00:00,5532.31,291.04,-5241.27,0.0
2022-04-05 12:00:00,5576.34,278.55,-5297.79,0.0
2022-04-05 13:00:00,5469.73,261.08,-5208.65,0.0
2022-04-05 14:00:00,4711.139999999999,228.94,-4482.2,1365.0
2022-04-05 15:00:00,3667.79,217.15,-3450.64,2730.0
2022-04-05 16:00:00,2260.44,225.29,-2035.15,630.0
2022-04-05 17:00:00,585.8299999999999,417.24,-168.58999999999992,630.0
2022-04-05 18:00:00,0.0,641.75,641.75,0.0
2022-04-05 19:00:00,0.0,745.04,745.04,1365.0
2022-04-05 20:00:00,0.0,774.26,774.26,2730.0
2022-04-05 21:00:00,0.0,685.5,685.5,2730.0
2022-04-05 22:00:00,0.0,547.77,547.77,2730.0
2022-04-05 23:00:00,0.0,419.03,419.03,2730.0
2022-04-06 00:00:00,0.0,344.63,344.63,2730.0
2022-04-06 01:00:00,0.0,306.91,306.91,630.0
2022-04-06 02:00:00,0.0,297.77,297.77,630.0
2022-04-06 03:00:00,0.0,295.13,295.13,0.0
2022-04-06 04:00:00,0.0,272.27,272.27,0.0
2022-04-06 05:00:00,0.0,175.57,175.57,0.0
2022-04-06 06:00:00,202.51,237.82,35.31,0.0
2022-04-06 07:00:00,1074.43,417.21,-657.22,1365.0
2022-04-06 08:00:00,2872.8700000000003,292.18,-2580.6900000000005,1365.0
2022-04-06 09:00:00,2453.08,273.69,-2179.39,0.0
2022-04-06 10:00:00,3594.2200000000003,276.82,-3317.4,0.0
2022-04-06 11:00:00,3916.9199999999996,294.87,-3622.0499999999997,1365.0
2022-04-06 12:00:00,4874.94,286.54,-4588.4,2730.0
2022-04-06 13:00:00,4898.46,273.76,-4624.7,630.0
2022-04-06 14:00:00,4576.740000000001,246.01,-4330.7300000000005,0.0
2022-04-06 15:00:00,3660.37,233.6,-3426.77,1365.0
2022-04-06 16:00:00,2201.5,233.84,-1967.66,0.0
2022-04-06 17:00:00,734.23,398.14,-336.09000000000003,1365.0
2022-04-06 18:00:00,0.0,617.95,617.95,2730.0
2022-04-06 19:00:00,0.0,722.08,722.08,2730.0
2022-04-06 20:00:00,0.0,757.16,757.16,4095.0
2022-04-06 21:00:00,0.0,681.13,681.13,1995.0
2022-04-06 22:00:00,0.0,550.78,550.78,0.0
2022-04-06 23:00:00,0.0,230.7,230.7,1365.0
2022-04-07 00:00:00,0.0,182.59,182.59,2730.0
2022-04-07 01:00:00,0.0,160.34,160.34,2730.0
2022-04-07 02:00:00,0.0,151.96,151.96,4095.0
2022-04-07 03:00:00,0.0,147.07,147.07,4095.0
2022-04-07 04:00:00,0.0,152.28,152.28,4095.0
2022-04-07 05:00:00,0.0,161.95,161.95,1995.0
2022-04-07 06:00:00,249.54999999999998,158.26,-91.28999999999999,3360.0
2022-04-07 07:00:00,1478.05,136.24,-1341.81,1260.0
2022-04-07 08:00:00,2885.8199999999997,152.55,-2733.2699999999995,2625.0
2022-04-07 09:00:00,4039.0,315.28,-3723.7200000000003,2625.0
2022-04-07 10:00:00,4851.28,312.77,-4538.51,3990.0
2022-04-07 11:00:00,4961.18,343.57,-4617.610000000001,3990.0
2022-04-07 12:00:00,4933.04,332.11,-4600.93,3990.0
2022-04-07 13:00:00,4800.81,307.22,-4493.59,5355.0
2022-04-07 14:00:00,3507.98,274.74,-3233.24,6720.0
2022-04-07 15:00:00,2279.9,252.95,-2026.95,6720.0
2022-04-07 16:00:00,2045.9599999999998,246.12,-1799.8399999999997,4620.0
2022-04-07 17:00:00,642.81,423.11,-219.69999999999993,4620.0
2022-04-07 18:00:00,0.0,614.19,614.19,5985.0
2022-04-07 19:00:00,0.0,461.49,461.49,3885.0
2022-04-07 20:00:00,0.0,358.2,358.2,3885.0
2022-04-07 21:00:00,0.0,326.17,326.17,5250.0
2022-04-07 22:00:00,0.0,274.43,274.43,3150.0
2022-04-07 23:00:00,0.0,223.73,223.73,1050.0
2022-04-08 00:00:00,0.0,188.13,188.13,2415.0
2022-04-08 01:00:00,0.0,163.45,163.45,3780.0
2022-04-08 02:00:00,0.0,149.03,149.03,3780.0
2022-04-08 03:00:00,0.0,148.43,148.43,3780.0
2022-04-08 04:00:00,0.0,149.81,149.81,3780.0
2022-04-08 05:00:00,0.0,156.02,156.02,5145.0
2022-04-08 06:00:00,154.70000000000002,231.58,76.88,6510.0
2022-04-08 07:00:00,216.44,402.63,186.19,4410.0
2022-04-08 08:00:00,675.9200000000001,466.18,-209.74000000000007,4410.0
2022-04-08 09:00:00,861.56,552.94,-308.6199999999999,5775.0
2022-04-08 10:00:00,1440.74,534.27,-906.47,5775.0
2022-04-08 11:00:00,2342.9,447.2,-1895.7,5775.0
2022-04-08 12:00:00,4030.88,359.66,-3671.2200000000003,3675.0
2022-04-08 13:00:00,5006.82,316.51,-4690.3099999999995,1575.0
2022-04-08 14:00:00,3493.56,287.78,-3205.7799999999997,0.0
2022-04-08 15:00:00,3493.49,265.28,-3228.21,0.0
2022-04-08 16:00:00,2276.89,254.04,-2022.85,1365.0
2022-04-08 17:00:00,753.62,419.74,-333.88,1365.0
2022-04-08 18:00:00,0.0,621.9,621.9,1365.0
2022-04-08 19:00:00,0.0,544.9,544.9,2730.0
2022-04-08 20:00:00,0.0,385.79,385.79,2730.0
2022-04-08 21:00:00,0.0,335.1,335.1,2730.0
2022-04-08 22:00:00,0.0,270.51,270.51,630.0
2022-04-08 23:00:00,0.0,214.16,214.16,1995.0
2022-04-09 00:00:00,0.0,186.45,186.45,1995.0
2022-04-09 01:00:00,0.0,161.47,161.47,0.0
2022-04-09 02:00:00,0.0,147.63,147.63,1365.0
2022-04-09 03:00:00,0.0,146.92,146.92,1365.0
2022-04-09 04:00:00,0.0,146.98,146.98,1365.0
2022-04-09 05:00:00,0.0,153.8,153.8,0.0
2022-04-09 06:00:00,283.28999999999996,215.32,-67.96999999999997,0.0
2022-04-09 07:00:00,1649.13,213.59,-1435.5400000000002,1365.0
2022-04-09 08:00:00,3132.5,275.53,-2856.9700000000003,2730.0
2022-04-09 09:00:00,4273.43,331.5,-3941.9300000000003,630.0
2022-04-09 10:00:00,5079.83,362.66,-4717.17,0.0
2022-04-09 11:00:00,5468.82,385.52,-5083.299999999999,0.0
2022-04-09 12:00:00,5530.21,351.3,-5178.91,1365.0
2022-04-09 13:00:00,5289.69,309.1,-4980.589999999999,2730.0
2022-04-09 14:00:00,4561.2,281.84,-4279.36,4095.0
2022-04-09 15:00:00,3550.1200000000003,260.4,-3289.7200000000003,4095.0
2022-04-09 16:00:00,2215.92,251.06,-1964.8600000000001,1995.0
2022-04-09 17:00:00,748.16,409.91,-338.24999999999994,3360.0
2022-04-09 18:00:00,0.0,599.11,599.11,4725.0
2022-04-09 19:00:00,0.0,695.58,695.58,6090.0
2022-04-09 20:00:00,0.0,750.66,750.66,7455.0
2022-04-09 21:00:00,0.0,664.7,664.7,8820.0
2022-04-09 22:00:00,0.0,538.48,538.48,8820.0
2022-04-09 23:00:00,0.0,416.14,416.14,8820.0
2022-04-10 00:00:00,0.0,335.16,335.16,6720.0
