,Energy Sold,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought
2481,0,4.028559429928232,1.388836293545325,-2.6397231363829072,0.0,0.0,20.12999999999996,0.0
2482,0,8.633190908855495,1.2619860517832593,-7.371204857072236,0.0,0.0,19.02999999999996,0.0
2483,0,10.290384597666094,0.9566385286349983,-9.333746069031095,0.0,0.0,19.02999999999996,0.0
2484,0,10.975245497744844,0.7060520787873155,-10.269193418957528,-21.505013121556335,21.505013121556335,17.929999999999957,0.0
2485,0,10.477523564992671,0.6680499332812354,-9.809473631711436,-26.410214909952806,26.410214909952806,17.929999999999957,0.0
2486,0,9.293249958705822,0.8564140475860242,-8.436835911119797,-24.677192924123815,24.677192924123815,18.644999999999957,0.0
2487,0,5.309220834058079,1.1900597609986965,-4.119161073059383,-23.15203990124422,23.15203990124422,19.359999999999957,0.0
2488,0,3.467142657029249,1.5540462036278417,-1.9130964534014074,-18.354623414510424,18.354623414510424,20.074999999999957,0.0
2489,0,0.9266757593182967,1.8328139050346886,0.9061381457163918,-15.903440503779342,15.903440503779342,20.789999999999957,0.0
2490,0,0.27338061452187595,1.9370883243843786,1.6637077098625026,0.0,0.0,21.504999999999956,0.0
2491,0,0.002254685558623506,1.8323603165333213,1.830105630974698,0.0,0.0,22.219999999999956,0.0
2492,0,0.0,1.5510555772145316,1.5510555772145316,0.0,0.0,22.934999999999956,0.0
2493,0,0.0,1.1748702531757138,1.1748702531757138,0.0,0.0,23.649999999999956,0.0
2494,0,0.0,0.7963382973162826,0.7963382973162826,0.0,0.0,24.364999999999956,0.0
2495,0,0.0,0.4830035923020412,0.4830035923020412,0.0,0.0,23.264999999999954,0.0
2496,0,0.0,4.570372006372747e-05,4.570372006372747e-05,0.0,0.0,23.979999999999954,0.8854653859243965
2497,0,0.0,0.0003826385388999666,0.0003826385388999666,0.0,0.0,22.879999999999953,0.0
2498,0,0.0,0.002495070944177176,0.002495070944177176,0.0,0.0,21.77999999999995,0.0
2499,0,0.0,0.012671573431188377,0.012671573431188377,0.0,0.0,21.77999999999995,0.0
2500,0,0.0,0.05012338508120183,0.05012338508120183,0.0,0.0,22.49499999999995,0.12582938251334164
2501,0,0.00507304229552612,0.1544331443244517,0.14936010202892558,0.0,0.0,23.20999999999995,1.1501233850812018
2502,0,0.39175160993456,0.3706835798954538,-0.021068030039106178,0.0,0.0,23.92499999999995,1.2493601020289256
2503,0,1.8003664004050142,0.6934602654465739,-1.1069061349584404,0.0,0.0,23.92499999999995,0.0
2504,0,4.175113903080556,1.0123937000417194,-3.1627202030388366,0.0,0.0,23.92499999999995,0.0
2505,0,4.909014067896559,1.1580597302064903,-3.750954337690068,0.0,0.0,22.82499999999995,0.0
2506,0,8.668138431338082,1.052287611898285,-7.615850819439798,0.0,0.0,21.724999999999948,0.0
2507,0,9.176006552103734,0.7976782875886342,-8.3783282645151,-17.300651412309136,17.300651412309136,20.624999999999947,0.0
2508,0,11.146601563245936,0.5887306399409602,-10.557870923304975,-23.087031405016777,23.087031405016777,21.339999999999947,0.0
2509,0,10.764995969405081,0.557043136830211,-10.20795283257487,-26.730967692561084,26.730967692561084,21.339999999999947,0.0
