Date,ProdPV,Consumption,Autoconsumed_power,Injected_power,Extracted_power
15/08 23:00,0,366.27,183.13,0,183.13
16/08 00:00,0,305.98,152.99,0,152.99
16/08 01:00,0,281.54,140.77,0,140.77
16/08 02:00,0,269.67,134.83,0,134.83
16/08 03:00,0,269.76,134.88,0,134.88
16/08 04:00,0,269.98,134.99,0,134.99
16/08 05:00,0,303.16,151.58,0,151.58
16/08 06:00,28.97,349.97,189.47,0,160.5
16/08 07:00,152.21,282.14,217.17,0,64.96
16/08 08:00,150.42,290.98,220.7,0,70.28
16/08 09:00,350.95,219.29,219.29,131.66,0
16/08 10:00,536.49,228.3,228.3,308.19,0
16/08 11:00,705.83,254.18,254.18,451.65,0
16/08 12:00,633.06,244.05,244.05,389.01,0
16/08 13:00,425.86,233.09,233.09,192.77,0
16/08 14:00,352.57,210.83,210.83,141.74,0
16/08 15:00,413.28,197.61,197.61,215.67,0
16/08 16:00,214.25,197.56,197.56,16.69,0
16/08 17:00,111.13,319.57,215.35,0,104.22
16/08 18:00,20.75,500.52,260.63,0,239.88
16/08 19:00,0,576.47,288.24,0,288.24
16/08 20:00,0,612.49,306.25,0,306.25
16/08 21:00,0,571.13,285.56,0,285.56
16/08 22:00,0,475.71,237.86,0,237.86
16/08 23:00,0,366.89,183.44,0,183.44
17/08 00:00,0,219.69,64.08,0,155.6
17/08 01:00,0,140.83,0,0,140.83
17/08 02:00,0,135.42,0,0,135.42
17/08 03:00,0,134.94,0,0,134.94
17/08 04:00,0,136.59,0,0,136.59
17/08 05:00,0,159.8,8.49,0,151.31
17/08 06:00,55.95,207.76,76.18,0,131.58
17/08 07:00,232.35,217.46,217.46,14.89,0
17/08 08:00,418.85,227.26,227.26,191.59,0
17/08 09:00,573.97,232.13,232.13,341.84,0
17/08 10:00,679.88,229.06,229.06,450.82,0
17/08 11:00,737.13,257.99,257.99,479.14,0
17/08 12:00,737.99,258.51,258.51,479.48,0
17/08 13:00,702.01,237.6,237.6,464.41,0
17/08 14:00,619.27,215.4,215.4,403.87,0
17/08 15:00,496,202.8,202.8,293.2,0
17/08 16:00,325.02,203.96,203.96,121.06,0
17/08 17:00,132.73,306.85,219.79,0,87.06
17/08 18:00,17.44,489.93,253.69,0,236.25
17/08 19:00,0,566.69,283.34,0,283.34
17/08 20:00,0,553.83,258.09,0,295.74
17/08 21:00,0,279.79,0,0,279.79
17/08 22:00,0,237.17,0,0,237.17
17/08 23:00,0,191.45,0,0,191.45
18/08 00:00,0,162.25,0,0,162.25
18/08 01:00,0,146.76,0,0,146.76
18/08 02:00,0,137.22,0,0,137.22
18/08 03:00,0,134.49,0,0,134.49
18/08 04:00,0,134.27,0,0,134.27
18/08 05:00,0,154.28,7.91,0,146.37
18/08 06:00,56.89,196.17,89.15,0,107.02
18/08 07:00,229.83,199.55,199.55,30.28,0
18/08 08:00,413.53,236.58,236.58,176.95,0
18/08 09:00,566.61,249.61,249.61,317,0
18/08 10:00,671.3,253.31,253.31,417.99,0
18/08 11:00,729.38,271.58,271.58,457.8,0
18/08 12:00,624.2,267.89,267.89,356.31,0
18/08 13:00,555.08,247.96,247.96,307.12,0
18/08 14:00,247.65,235.31,235.31,12.34,0
18/08 15:00,159.26,283.16,221.21,0,61.95
18/08 16:00,50.6,390.95,220.78,0,170.18
18/08 17:00,59.37,390.96,225.17,0,165.8
18/08 18:00,2.11,497.86,249.98,0,247.87
18/08 19:00,0,540.07,270.04,0,270.04
18/08 20:00,0,564.95,282.47,0,282.47
18/08 21:00,0,526.76,263.38,0,263.38
18/08 22:00,0,464.82,232.41,0,232.41
18/08 23:00,0,390.66,195.33,0,195.33
19/08 00:00,0,334.1,167.05,0,167.05
19/08 01:00,0,296.48,148.24,0,148.24
19/08 02:00,0,278.62,139.31,0,139.31
19/08 03:00,0,269.69,134.85,0,134.85
19/08 04:00,0,269.46,134.73,0,134.73
19/08 05:00,0,282.64,141.32,0,141.32
19/08 06:00,56.32,246.57,151.44,0,95.12
19/08 07:00,181.52,179.02,179.02,2.5,0
19/08 08:00,364.25,223.51,223.51,140.74,0
19/08 09:00,528.63,267.57,267.57,261.06,0
19/08 10:00,679.34,292.17,292.17,387.17,0
19/08 11:00,712.83,308.6,308.6,404.23,0
19/08 12:00,768.29,284.5,284.5,483.79,0
19/08 13:00,724.2,254.09,254.09,470.11,0
19/08 14:00,624.1,229.18,229.18,394.92,0
19/08 15:00,480.67,213.83,213.83,266.84,0
19/08 16:00,321.26,211.23,211.23,110.03,0
19/08 17:00,130.01,305.82,217.91,0,87.9
19/08 18:00,16.66,474.76,245.71,0,229.05
19/08 19:00,0,550.06,275.03,0,275.03
19/08 20:00,0,599.12,299.56,0,299.56
19/08 21:00,0,560.4,280.2,0,280.2
19/08 22:00,0,471.08,235.54,0,235.54
19/08 23:00,0,366.28,183.14,0,183.14
20/08 00:00,0,304.64,152.32,0,152.32
20/08 01:00,0,276.17,138.08,0,138.08
20/08 02:00,0,262.77,131.39,0,131.39
20/08 03:00,0,263.09,131.54,0,131.54
20/08 04:00,0,269.04,134.52,0,134.52
20/08 05:00,0,299.24,149.62,0,149.62
20/08 06:00,57.24,316.75,186.99,0,129.75
20/08 07:00,211.41,229.87,220.64,0,9.23
20/08 08:00,421.26,244.54,244.54,176.72,0
20/08 09:00,589.05,251.09,251.09,337.96,0
20/08 10:00,694.85,254.33,254.33,440.52,0
20/08 11:00,752.87,272.39,272.39,480.48,0
20/08 12:00,747.61,262.17,262.17,485.44,0
20/08 13:00,721.31,239.78,239.78,481.53,0
20/08 14:00,638.52,215.07,215.07,423.45,0
20/08 15:00,503.98,202.68,202.68,301.3,0
20/08 16:00,324.94,205.54,205.54,119.4,0
20/08 17:00,127.77,309.93,218.85,0,91.08
20/08 18:00,15.32,512.94,264.13,0,248.81
20/08 19:00,0,593.27,296.63,0,296.63
20/08 20:00,0,627.88,313.94,0,313.94
20/08 21:00,0,570.23,285.11,0,285.11
20/08 22:00,0,475.47,237.74,0,237.74
20/08 23:00,0,367.72,183.86,0,183.86
21/08 00:00,0,306.45,153.23,0,153.23
21/08 01:00,0,276.63,138.31,0,138.31
21/08 02:00,0,263.3,131.65,0,131.65
21/08 03:00,0,262.68,131.34,0,131.34
21/08 04:00,0,271.14,135.57,0,135.57
21/08 05:00,0,300.1,150.05,0,150.05
21/08 06:00,54.11,325.27,189.69,0,135.58
21/08 07:00,236.33,217.27,217.27,19.06,0
21/08 08:00,421.99,229.22,229.22,192.77,0
21/08 09:00,564.66,234.29,234.29,330.37,0
21/08 10:00,656.2,226.37,226.37,429.83,0
21/08 11:00,698.84,254.17,254.17,444.67,0
21/08 12:00,694.63,250.52,250.52,444.11,0
21/08 13:00,664.01,231.28,231.28,432.73,0
21/08 14:00,591.85,211.94,211.94,379.91,0
21/08 15:00,475.43,198.94,198.94,276.49,0
21/08 16:00,309.23,201.05,201.05,108.18,0
21/08 17:00,122.61,303.79,213.2,0,90.59
21/08 18:00,13.73,510.67,262.2,0,248.47
21/08 19:00,0,597.33,298.66,0,298.66
21/08 20:00,0,625.88,312.94,0,312.94
21/08 21:00,0,572.59,286.3,0,286.3
21/08 22:00,0,469.34,234.67,0,234.67
21/08 23:00,0,362.64,181.32,0,181.32
22/08 00:00,0,311.6,155.8,0,155.8
22/08 01:00,0,277.3,138.65,0,138.65
22/08 02:00,0,265.33,132.66,0,132.66
22/08 03:00,0,263.33,131.67,0,131.67
22/08 04:00,0,266.17,133.08,0,133.08
22/08 05:00,0,300.17,150.08,0,150.08
22/08 06:00,51.93,326.52,189.23,0,137.3
22/08 07:00,229.73,210.2,210.2,19.53,0
22/08 08:00,421.49,226.08,226.08,195.41,0
22/08 09:00,575.19,233.72,233.72,341.47,0
22/08 10:00,676.67,231.01,231.01,445.66,0
22/08 11:00,727.18,257.22,257.22,469.96,0
22/08 12:00,723.56,248.28,248.28,475.28,0
22/08 13:00,690.55,229.26,229.26,461.29,0
22/08 14:00,607.04,212.31,212.31,394.73,0
22/08 15:00,479.79,201.93,201.93,277.86,0
22/08 16:00,307.78,200.72,200.72,107.06,0
22/08 17:00,119.56,312.47,216.02,0,96.46
22/08 18:00,13.05,507.12,260.09,0,247.04
22/08 19:00,0,592.21,296.11,0,296.11
22/08 20:00,0,642.84,321.42,0,321.42
22/08 21:00,0,581.39,290.69,0,290.69
22/08 22:00,0,469.12,234.56,0,234.56
22/08 23:00,0,365.49,182.74,0,182.74
23/08 00:00,0,199.85,47.54,0,152.31
23/08 01:00,0,140.84,0,0,140.84
23/08 02:00,0,133.94,0,0,133.94
23/08 03:00,0,134.22,0,0,134.22
23/08 04:00,0,135.01,0,0,135.01
23/08 05:00,0,155.98,3.14,0,152.84
23/08 06:00,33.5,238.83,77.73,0,161.1
23/08 07:00,144.55,210.68,130.54,0,80.14
23/08 08:00,218.21,194.75,187,0,7.75
23/08 09:00,544.5,221.34,221.34,323.16,0
23/08 10:00,625.24,228.24,228.24,397,0
23/08 11:00,712.15,256.32,256.32,455.83,0
23/08 12:00,712.95,246.02,246.02,466.93,0
23/08 13:00,681.97,233.66,233.66,448.31,0
23/08 14:00,596.66,209.2,209.2,387.46,0
23/08 15:00,474.21,198.16,198.16,276.05,0
23/08 16:00,292.65,199.22,199.22,93.43,0
23/08 17:00,112.93,319.26,216.09,0,103.16
23/08 18:00,11.94,521.6,266.77,0,254.83
23/08 19:00,0,598.4,299.2,0,299.2
23/08 20:00,0,632.46,316.23,0,316.23
23/08 21:00,0,580.04,290.02,0,290.02
23/08 22:00,0,475.92,237.96,0,237.96
23/08 23:00,0,364.74,182.37,0,182.37
24/08 00:00,0,309.56,154.78,0,154.78
24/08 01:00,0,281.23,140.62,0,140.62
24/08 02:00,0,268.41,134.2,0,134.2
24/08 03:00,0,206.12,71.49,0,134.63
24/08 04:00,0,135.86,0,0,135.86
24/08 05:00,0,155.93,3.67,0,152.26
24/08 06:00,50.88,234.83,94.17,0,140.66
24/08 07:00,227.99,223.67,223.67,4.32,0
24/08 08:00,305.38,231.63,231.63,73.75,0
24/08 09:00,527.48,234.03,234.03,293.45,0
24/08 10:00,657.12,227.03,227.03,430.09,0
24/08 11:00,718.85,258.24,258.24,460.61,0
24/08 12:00,725.7,258.72,258.72,466.98,0
24/08 13:00,690.05,238.68,238.68,451.37,0
24/08 14:00,600.81,216.14,216.14,384.67,0
24/08 15:00,456.16,202.93,202.93,253.23,0
24/08 16:00,288.39,204.75,204.75,83.64,0
24/08 17:00,112.32,333.09,222.7,0,110.38
24/08 18:00,10.2,503.83,257.01,0,246.81
24/08 19:00,0,583.92,291.96,0,291.96
24/08 20:00,0,614.52,307.26,0,307.26
24/08 21:00,0,568.98,284.49,0,284.49
24/08 22:00,0,475.13,237.56,0,237.56
24/08 23:00,0,383.26,191.63,0,191.63
25/08 00:00,0,327.78,163.89,0,163.89
25/08 01:00,0,295.78,147.89,0,147.89
25/08 02:00,0,275.33,137.66,0,137.66
25/08 03:00,0,270.2,135.1,0,135.1
25/08 04:00,0,269.44,134.72,0,134.72
25/08 05:00,0,293.46,146.73,0,146.73
25/08 06:00,48.02,283.57,165.8,0,117.78
25/08 07:00,204.51,204.43,204.43,0.08,0
25/08 08:00,342.89,242.55,242.55,100.34,0
25/08 09:00,552.24,257.36,257.36,294.88,0
25/08 10:00,576.36,255.72,255.72,320.64,0
25/08 11:00,718.67,277.13,277.13,441.54,0
25/08 12:00,688.9,276.04,276.04,412.86,0
25/08 13:00,664.14,253.31,253.31,410.83,0
25/08 14:00,581.91,237.85,237.85,344.06,0
25/08 15:00,468.77,224.2,224.2,244.57,0
25/08 16:00,215.16,231.71,223.43,0,8.27
25/08 17:00,115.95,344.47,230.21,0,114.26
25/08 18:00,9.71,504.9,257.31,0,247.6
25/08 19:00,0,561.59,280.79,0,280.79
25/08 20:00,0,588.01,294.01,0,294.01
25/08 21:00,0,539.28,269.64,0,269.64
25/08 22:00,0,469.05,234.52,0,234.52
25/08 23:00,0,393.68,196.84,0,196.84
26/08 00:00,0,339.7,169.85,0,169.85
26/08 01:00,0,299.94,149.97,0,149.97
26/08 02:00,0,189.11,48.51,0,140.6
26/08 03:00,0,136.59,0,0,136.59
26/08 04:00,0,135.58,0,0,135.58
26/08 05:00,0,143.15,0,0,143.15
26/08 06:00,50.06,169.48,66.52,0,102.96
26/08 07:00,214.57,182.87,182.87,31.7,0
26/08 08:00,405.55,228.67,228.67,176.88,0
26/08 09:00,561.33,274.13,274.13,287.2,0
26/08 10:00,665.05,300.25,300.25,364.8,0
26/08 11:00,725.09,314.63,314.63,410.46,0
26/08 12:00,722.31,290.89,290.89,431.42,0
26/08 13:00,689.44,260.37,260.37,429.07,0
26/08 14:00,594.29,234.02,234.02,360.27,0
26/08 15:00,465.23,217.36,217.36,247.87,0
26/08 16:00,273.42,213.8,213.8,59.62,0
26/08 17:00,83,361.75,222.37,0,139.37
26/08 18:00,6.39,504.1,255.24,0,248.85
26/08 19:00,0,578.56,289.28,0,289.28
26/08 20:00,0,632.14,316.07,0,316.07
26/08 21:00,0,580.44,290.22,0,290.22
26/08 22:00,0,477.39,238.7,0,238.7
26/08 23:00,0,370.15,185.07,0,185.07
27/08 00:00,0,305.8,152.9,0,152.9
27/08 01:00,0,276.59,138.29,0,138.29
27/08 02:00,0,264.2,132.1,0,132.1
27/08 03:00,0,264.08,132.04,0,132.04
27/08 04:00,0,141.63,6.62,0,135.01
27/08 05:00,0,153.21,1.35,0,151.86
27/08 06:00,20.61,262.53,89.66,0,172.87
27/08 07:00,74.31,383.81,229.06,0,154.75
27/08 08:00,193.91,304.72,249.32,0,55.41
27/08 09:00,450.67,254.64,254.64,196.03,0
27/08 10:00,575.77,256.83,256.83,318.94,0
27/08 11:00,443.69,274.89,274.89,168.8,0
27/08 12:00,623.13,262.43,262.43,360.7,0
27/08 13:00,653.21,242.11,242.11,411.1,0
27/08 14:00,540.43,217.19,217.19,323.24,0
27/08 15:00,444.41,202.38,202.38,242.03,0
27/08 16:00,291.68,206.72,206.72,84.96,0
27/08 17:00,56.44,386.29,221.37,0,164.93
27/08 18:00,7.36,528.93,268.15,0,260.79
27/08 19:00,0,618.65,309.33,0,309.33
27/08 20:00,0,654.98,327.49,0,327.49
27/08 21:00,0,583.51,291.76,0,291.76
27/08 22:00,0,476.44,238.22,0,238.22
27/08 23:00,0,365.85,182.92,0,182.92
28/08 00:00,0,306.26,153.13,0,153.13
28/08 01:00,0,277.96,138.98,0,138.98
28/08 02:00,0,264.28,132.14,0,132.14
28/08 03:00,0,264.5,132.25,0,132.25
28/08 04:00,0,273.87,136.93,0,136.93
28/08 05:00,0,285.6,133.22,0,152.38
28/08 06:00,47.77,210.33,61.77,0,148.56
28/08 07:00,215.75,84.19,73.8,0,10.39
28/08 08:00,393.82,143.11,143.11,159.66,0
28/08 09:00,527.53,105.66,105.66,288.69,0
28/08 10:00,611.07,88.14,88.14,380.57,0
28/08 11:00,666.17,78.21,78.21,409.84,0
28/08 12:00,617.24,65.13,65.13,365.7,0
28/08 13:00,641.27,49.77,49.77,410.07,0
28/08 14:00,560.86,87.84,87.84,349.03,0
28/08 15:00,345.04,53.95,53.95,145.05,0
28/08 16:00,227.2,12.34,12.34,23.66,0
28/08 17:00,98.28,121.14,2.7,0,118.44
28/08 18:00,6.22,262.8,0,0,262.8
28/08 19:00,0,312.71,0,0,312.71
28/08 20:00,0,326.81,0,0,326.81
28/08 21:00,0,295.23,0,0,295.23
28/08 22:00,0,236.9,0,0,236.9
28/08 23:00,0,182.71,0,0,182.71
29/08 00:00,0,157.15,0,0,157.15
29/08 01:00,0,139.29,0,0,139.29
29/08 02:00,0,133.55,0,0,133.55
29/08 03:00,0,132.63,0,0,132.63
29/08 04:00,0,134.46,0,0,134.46
29/08 05:00,0,152.16,0,0,152.16
29/08 06:00,43,160.12,8.67,0,151.45
29/08 07:00,226.06,19.2,19.2,9.3,0
29/08 08:00,405.8,55.5,55.5,174.01,0
29/08 09:00,548.69,127.92,127.92,309.85,0
29/08 10:00,641.88,80.03,80.03,407.32,0
29/08 11:00,697.98,146.59,146.59,433.7,0
29/08 12:00,690.16,128.62,128.62,437.03,0
29/08 13:00,664.5,79.8,79.8,430.36,0
29/08 14:00,574.66,39.42,39.42,358.07,0
29/08 15:00,345.74,42.34,42.34,140.63,0
29/08 16:00,247.95,25.69,25.69,44.29,0
29/08 17:00,103.05,119.66,2.65,0,117.01
29/08 18:00,4.28,261.14,0,0,261.14
29/08 19:00,0,309.65,0,0,309.65
29/08 20:00,0,336.77,0,0,336.77
29/08 21:00,0,298.82,0,0,298.82
29/08 22:00,0,238.84,0,0,238.84
29/08 23:00,0,183.71,0,0,183.71
30/08 00:00,0,152.97,0,0,152.97
30/08 01:00,0,140.72,0,0,140.72
30/08 02:00,0,133.94,0,0,133.94
30/08 03:00,0,133.84,0,0,133.84
30/08 04:00,0,134.85,0,0,134.85
30/08 05:00,0,153.77,0,0,153.77
30/08 06:00,19.89,187.54,8.76,0,178.78
30/08 07:00,21.05,257.82,45.17,0,212.65
30/08 08:00,25.67,310.87,105.9,0,204.97
30/08 09:00,81.01,214.18,70.74,0,143.44
30/08 10:00,357.42,229.78,229.78,127.64,0
30/08 11:00,533.74,143.53,143.53,273.48,0
30/08 12:00,577.86,247.42,247.42,330.44,0
30/08 13:00,576.15,233.11,233.11,343.04,0
30/08 14:00,471.73,207.53,207.53,264.2,0
30/08 15:00,284.5,197.52,197.52,86.98,0
30/08 16:00,168.83,231.28,200.06,0,31.23
30/08 17:00,65.54,372.19,218.87,0,153.33
30/08 18:00,0.87,319.85,46.43,0,273.42
30/08 19:00,0,313.36,0,0,313.36
30/08 20:00,0,328.46,0,0,328.46
30/08 21:00,0,294.43,0,0,294.43
30/08 22:00,0,237.3,0,0,237.3
30/08 23:00,0,180.84,0,0,180.84
31/08 00:00,0,154.66,0,0,154.66
31/08 01:00,0,140.89,0,0,140.89
31/08 02:00,0,134.77,0,0,134.77
31/08 03:00,0,135.37,0,0,135.37
31/08 04:00,0,136.47,0,0,136.47
31/08 05:00,0,154.49,0,0,154.49
31/08 06:00,2.48,269.52,74.3,0,195.22
31/08 07:00,28.15,424,218.89,0,205.11
31/08 08:00,150.46,327.66,239.06,0,88.6
31/08 09:00,227.16,247.66,237.41,0,10.25
31/08 10:00,213.4,246.13,229.77,0,16.37
31/08 11:00,109,417.62,263.31,0,154.31
31/08 12:00,104.83,419.93,262.38,0,157.55
31/08 13:00,461.07,242.99,242.99,218.08,0
31/08 14:00,291.21,220.37,220.37,70.84,0
31/08 15:00,137.42,274.49,205.95,0,68.53
31/08 16:00,232.83,208.63,208.63,24.2,0
31/08 17:00,60.54,396.25,228.4,0,167.86
31/08 18:00,3.57,530.15,266.86,0,263.29
31/08 19:00,0,612.83,306.41,0,306.41
31/08 20:00,0,646.68,323.34,0,323.34
31/08 21:00,0,308.12,15.48,0,292.64
31/08 22:00,0,238.51,0,0,238.51
31/08 23:00,0,192.01,0,0,192.01
01/09 00:00,0,163.04,0,0,163.04
01/09 01:00,0,147.84,0,0,147.84
01/09 02:00,0,138,0,0,138
01/09 03:00,0,135.48,0,0,135.48
01/09 04:00,0,134.87,0,0,134.87
01/09 05:00,0,147.77,0,0,147.77
01/09 06:00,21.52,231.74,85.3,0,146.44
01/09 07:00,154.65,266.34,210.49,0,55.84
01/09 08:00,130.96,366.58,248.77,0,117.81
01/09 09:00,188.17,339.46,263.81,0,75.64
01/09 10:00,207.84,315.97,261.91,0,54.07
01/09 11:00,627.06,285.93,285.93,341.13,0
01/09 12:00,711.88,284.09,284.09,427.79,0
01/09 13:00,452.82,260.61,260.61,192.21,0
01/09 14:00,560.68,242.45,242.45,318.23,0
01/09 15:00,318.19,229.37,229.37,88.82,0
01/09 16:00,152.93,264.77,190.5,0,74.26
01/09 17:00,70.45,200.19,34,0,166.19
01/09 18:00,1.3,265.13,0,0,265.13
01/09 19:00,0,293.93,0,0,293.93
01/09 20:00,0,306.62,0,0,306.62
01/09 21:00,0,278.4,0,0,278.4
01/09 22:00,0,238.65,0,0,238.65
01/09 23:00,0,198.3,0,0,198.3
02/09 00:00,0,169.85,0,0,169.85
02/09 01:00,0,150.46,0,0,150.46
02/09 02:00,0,141.01,0,0,141.01
02/09 03:00,0,137.58,0,0,137.58
02/09 04:00,0,136.74,0,0,136.74
02/09 05:00,0,144.1,0,0,144.1
02/09 06:00,45.49,140.56,31.58,0,108.98
02/09 07:00,234.16,88,88,48.8,0
02/09 08:00,431.36,235.24,235.24,196.12,0
02/09 09:00,589.31,285.25,285.25,304.06,0
02/09 10:00,686.18,310.99,310.99,375.19,0
02/09 11:00,697.47,323.34,323.34,374.13,0
02/09 12:00,670.66,297.37,297.37,373.29,0
02/09 13:00,678.14,114.35,114.35,411.09,0
02/09 14:00,608.12,175.85,175.85,367.56,0
02/09 15:00,496.81,222.37,222.37,274.44,0
02/09 16:00,308.18,218.66,218.66,89.52,0
02/09 17:00,98.98,247.82,117.33,0,130.49
02/09 18:00,0,266.82,0,0,266.82
02/09 19:00,0,308.01,0,0,308.01
02/09 20:00,0,333.76,0,0,333.76
02/09 21:00,0,300.4,0,0,300.4
02/09 22:00,0,242.34,0,0,242.34
02/09 23:00,0,186.42,0,0,186.42
03/09 00:00,0,154.44,0,0,154.44
03/09 01:00,0,140.08,0,0,140.08
03/09 02:00,0,134.02,0,0,134.02
03/09 03:00,0,133.73,0,0,133.73
03/09 04:00,0,137.75,0,0,137.75
03/09 05:00,0,155.56,0,0,155.56
03/09 06:00,28.36,257.24,82.08,0,175.16
03/09 07:00,78.64,410.31,244.47,0,165.83
03/09 08:00,375.29,259.17,259.17,116.12,0
03/09 09:00,179.47,342.94,261.21,0,81.74
03/09 10:00,163.79,358.28,261.03,0,97.24
03/09 11:00,295.57,282.87,282.87,12.7,0
03/09 12:00,723.33,267.87,267.87,455.46,0
03/09 13:00,254.81,246.79,246.79,8.02,0
03/09 14:00,109.63,332.24,220.93,0,111.3
03/09 15:00,249.82,206.18,206.18,43.64,0
03/09 16:00,84.44,336.28,210.36,0,125.92
03/09 17:00,12.03,443.42,227.72,0,215.69
03/09 18:00,0,558.48,279.24,0,279.24
03/09 19:00,0,655.4,327.7,0,327.7
03/09 20:00,0,692.07,346.03,0,346.03
03/09 21:00,0,602.58,301.29,0,301.29
03/09 22:00,0,483.83,241.92,0,241.92
03/09 23:00,0,369.22,184.61,0,184.61
04/09 00:00,0,308.72,154.36,0,154.36
04/09 01:00,0,281.14,140.57,0,140.57
04/09 02:00,0,267.52,133.76,0,133.76
04/09 03:00,0,268.94,134.47,0,134.47
04/09 04:00,0,277.36,138.68,0,138.68
04/09 05:00,0,215.64,60.07,0,155.57
04/09 06:00,35.89,255.54,86.48,0,169.06
04/09 07:00,71.27,406.29,238.78,0,167.51
04/09 08:00,301.26,241.67,241.67,59.59,0
04/09 09:00,594.65,243.09,243.09,351.56,0
04/09 10:00,715.99,237.07,237.07,478.92,0
04/09 11:00,789.93,261.54,261.54,528.39,0
04/09 12:00,323.35,257.04,257.04,66.31,0
04/09 13:00,514.33,237.34,237.34,276.99,0
04/09 14:00,349.89,213.92,213.92,135.97,0
04/09 15:00,319.55,202.03,202.03,117.52,0
04/09 16:00,154.21,258.14,206.18,0,51.97
04/09 17:00,61.51,382.61,222.06,0,160.55
04/09 18:00,0,560.59,280.3,0,280.3
04/09 19:00,0,665.48,332.74,0,332.74
04/09 20:00,0,694.04,347.02,0,347.02
04/09 21:00,0,611.43,305.71,0,305.71
04/09 22:00,0,483.21,241.6,0,241.6
04/09 23:00,0,370.55,185.28,0,185.28
05/09 00:00,0,315.06,157.53,0,157.53
05/09 01:00,0,280.06,140.03,0,140.03
05/09 02:00,0,268.93,134.46,0,134.46
05/09 03:00,0,266.24,133.12,0,133.12
05/09 04:00,0,272.92,136.46,0,136.46
05/09 05:00,0,310.48,155.24,0,155.24
05/09 06:00,23.66,323.91,147.49,0,176.43
05/09 07:00,109.91,237.49,120.03,0,117.46
05/09 08:00,233.96,61.17,53.66,0,7.51
05/09 09:00,317.18,69.91,69.91,71.19,0
05/09 10:00,590.1,44.52,44.52,349.8,0
05/09 11:00,714.49,271.1,271.1,443.39,0
05/09 12:00,296.28,172.75,172.75,37.37,0
05/09 13:00,266.28,239.96,239.96,26.32,0
05/09 14:00,313.09,97.88,97.88,91.68,0
05/09 15:00,137.15,196.8,125.68,0,71.12
05/09 16:00,196.05,99.44,87.67,0,11.77
05/09 17:00,55.06,202.27,30.62,0,171.65
05/09 18:00,0,276.73,0,0,276.73
05/09 19:00,0,328.87,0,0,328.87
05/09 20:00,0,354.82,0,0,354.82
05/09 21:00,0,309.92,0,0,309.92
05/09 22:00,0,243.81,0,0,243.81
05/09 23:00,0,185.95,0,0,185.95
06/09 00:00,0,154.37,0,0,154.37
06/09 01:00,0,142.4,0,0,142.4
06/09 02:00,0,135.77,0,0,135.77
06/09 03:00,0,135.22,0,0,135.22
06/09 04:00,0,137.55,0,0,137.55
06/09 05:00,0,157.85,0,0,157.85
06/09 06:00,43.44,236.13,71.65,0,164.48
06/09 07:00,238.41,233.17,225.53,0,7.64
06/09 08:00,438.35,130.52,130.52,199.41,0
06/09 09:00,599.67,65.64,65.64,369.5,0
06/09 10:00,718.39,86.59,86.59,481.88,0
06/09 11:00,681.15,97.33,97.33,416.06,0
06/09 12:00,530.25,104.23,104.23,278.52,0
06/09 13:00,627.46,58.74,58.74,391.96,0
06/09 14:00,572.65,97.78,97.78,363.8,0
06/09 15:00,401.89,54.18,54.18,203.86,0
06/09 16:00,161.67,61.39,19.66,0,41.73
06/09 17:00,69.3,183.47,27.25,0,156.22
06/09 18:00,0,284.52,0,0,284.52
06/09 19:00,0,331.71,0,0,331.71
06/09 20:00,0,345.35,0,0,345.35
06/09 21:00,0,302.35,0,0,302.35
06/09 22:00,0,241.41,0,0,241.41
06/09 23:00,0,183.08,0,0,183.08
07/09 00:00,0,155.32,0,0,155.32
07/09 01:00,0,142.25,0,0,142.25
07/09 02:00,0,135.71,0,0,135.71
07/09 03:00,0,136.72,0,0,136.72
07/09 04:00,0,138.12,0,0,138.12
07/09 05:00,0,157.44,0,0,157.44
07/09 06:00,42.48,224.69,62.12,0,162.57
07/09 07:00,238.37,146.03,140.18,0,5.85
07/09 08:00,435.47,245.45,245.45,190.02,0
07/09 09:00,589.99,240.14,240.14,349.85,0
07/09 10:00,702.5,232.32,232.32,470.18,0
07/09 11:00,765.68,267.62,267.62,498.06,0
07/09 12:00,784.53,266.29,266.29,518.24,0
07/09 13:00,725.78,247.9,247.9,477.88,0
07/09 14:00,636.25,222.09,222.09,414.16,0
07/09 15:00,480.23,209.58,209.58,270.65,0
07/09 16:00,290.82,211.03,211.03,79.79,0
07/09 17:00,86.35,380.31,233.33,0,146.98
07/09 18:00,0,550.54,275.27,0,275.27
07/09 19:00,0,644.75,322.37,0,322.37
07/09 20:00,0,678.4,339.2,0,339.2
07/09 21:00,0,603.54,301.77,0,301.77
07/09 22:00,0,482.97,241.48,0,241.48
07/09 23:00,0,389.7,194.85,0,194.85
08/09 00:00,0,332.04,166.02,0,166.02
08/09 01:00,0,302.98,151.49,0,151.49
08/09 02:00,0,281.09,140.55,0,140.55
08/09 03:00,0,274.81,137.4,0,137.4
08/09 04:00,0,196.92,59.17,0,137.75
08/09 05:00,0,150.6,0,0,150.6
08/09 06:00,42.3,168.32,38.3,0,130.02
08/09 07:00,236.01,221.09,221.09,14.92,0
08/09 08:00,431.94,115.03,115.03,169.98,0
08/09 09:00,580.86,87.56,87.56,307.03,0
08/09 10:00,689.12,269.9,269.9,419.22,0
08/09 11:00,742.98,180.57,180.57,444.93,0
08/09 12:00,755.42,171.35,171.35,460.62,0
08/09 13:00,708.32,48.64,48.64,437.95,0
